sample_ID	year	genotype_treatment	genotype	pond	block	treatmentpond	Treatment	direct_herbivory	indirect_herbivory	mesh	timepoint	fitness	L-Alanine	L-Arginine	L-Asparagine	L-Aspartic Acid	L-Glutamic acid	L-Glutamine	L-Isoleucine_1	L-Leucine_2	L-Phenylalanine	L-Proline	L-Serine	L-Threonine	L-Tryptophane	L-Valine	Ornithine	Chlorogenic acid	putative Chlorogenic acid Isomer	Cyanidine_3_Glc	Luteoline 8-C-Glc	Apigenine 8-C-Glc	Luteoline 7-O-Glc	Apigenine 7-O-Glc	Glycine	L-Histidine	L-Methionine	L-Tyrosine	Kynurenine	Kynurenic acid	Serotonin_1	Tyramine	Tryptamine	Shikimic acid	Apigenine	Luteoline	Folic acid	Tetrahydrofolic acid	Lactic acid	Malate	Succinic acid	Dopamin	L-DOPA	GABA	Melatonine	Cyanidin_Mal_Glc
"7D, X1+"	2024	X+	X	7D	3	control	nodirect	0	0	0	w12	0.046331194	1.394236962	0.870960163	13.89238518	4.249721541	7.249729057	7.614114902	0.433451593	0.131072126	0.146993482	0.194357595	1.345448075	1.285219732	0.52501155	0.949074735	0.629642722	1.411560654	0.724095725	53.0753391	18.01443833	8.489719092	29.18745502	4.220088777	0.721220824	0.199007486	0.025170994	0.13305642	2.99E-03	5.61E-03	5.71E-02	6.79E-02	5.18E-03	1.811338513	1.45E-03	0.023585554	NA	3.65E-03	0.006268772	0.971734698	0.068532549	7.124474519	NA	0.167556905	NA	27.84373582
"8B, A1-"	2024	A-	A	8B	4	control	noindirect	0	0	1	w12	0.01027436	1.74470663	0.452634925	1.843793116	5.675839602	7.98067568	1.673248261	0.452689794	0.252628802	0.302694802	0.351596288	3.357802052	1.357972054	0.544198038	0.741093086	0.756959906	2.223174831	0.901056404	68.78913035	22.79333364	8.307989558	40.58625081	5.449735375	1.721175102	0.511358045	0.04546561	0.254485423	7.63E-03	2.91E-02	2.63E-02	1.55E-02	4.74E-03	2.501499739	3.86E-03	0.157803265	NA	2.93E-03	0.041040223	1.331139086	0.119422504	0.450193351	4.57E-03	0.08138832	NA	33.45434044
"8B, A1+"	2024	A+	A	8B	4	control	nodirect	0	0	0	w12	0.021816446	2.133376898	3.423724084	11.43063759	6.036934767	11.59766028	3.006557496	0.409917943	0.259118875	0.261656282	0.412984316	3.099162112	1.990432782	0.415044326	0.791843923	1.806242359	3.677630701	1.358187997	90.23760737	26.97254435	24.91609299	37.26955201	6.209155353	1.553037952	0.404306957	0.019552699	0.265758813	5.55E-02	3.35E-02	2.22E-02	2.02E-02	NA	2.231309928	2.16E-02	0.415426262	NA	6.80E-03	0.033458717	1.413530294	0.150913267	0.213021671	NA	1.809252776	NA	44.30274564
"8B, B1-"	2024	B-	B	8B	4	control	noindirect	0	0	1	w12	0	18.8195895	4.544343113	12.58851699	26.19329159	39.31234102	9.84949477	3.831362796	3.573019005	2.040324871	5.966056545	40.8651156	9.568413948	2.238644236	8.13257438	12.64298545	3.003023821	1.292216039	122.9000701	45.11800262	17.92089423	87.3532601	10.67387229	11.47238848	1.860382844	0.157080358	1.748982479	8.05E-02	0.177643244	0.131974717	0.108441785	1.92E-02	5.401558088	NA	0.548717461	NA	NA	0.286856962	2.441483417	0.372870092	2.830960246	NA	0.615084237	NA	94.22053546
"8B, C1-"	2024	C-	C	8B	4	control	noindirect	0	0	1	w12	0	1.173931753	0.218783112	4.776317719	4.019175337	7.119009381	1.752840151	0.847769794	0.353832415	0.295885248	0.186276185	2.848075834	2.118007807	0.505106536	1.01903661	0.341428071	0.661501579	0.347545299	23.10131919	8.825952967	3.167267322	17.05072885	1.824222929	0.609994215	0.346855985	0.021945921	0.143094303	3.13E-03	4.65E-03	7.41E-02	5.85E-02	3.78E-03	0.4469119	7.07E-04	0.020499228	NA	4.72E-03	0.00361831	1.088952621	0.054021151	2.335714074	1.86E-02	0.11234579	NA	13.58616485
"8B, C1+"	2024	C+	C	8B	4	control	nodirect	0	0	0	w12	-0.008691051	0.906795272	0.246644261	0.842468949	3.395891916	4.060278944	0.911203862	0.26706696	0.186786932	0.190353502	0.215052672	1.849351221	0.852130479	0.212135193	0.502616187	0.467316308	0.915167314	0.479464553	38.08705348	13.34684846	5.399898476	23.72717936	3.475190083	0.580162209	0.183020644	0.010149374	0.116037254	6.24E-03	6.37E-03	1.86E-02	1.78E-02	2.50E-03	1.388989516	3.26E-03	0.081237913	NA	4.99E-03	0.013574786	1.473582822	0.082384426	0.381355119	4.69E-04	0.095938972	NA	32.01613901
"8B, D1-"	2024	D-	D	8B	4	control	noindirect	0	0	1	w12	0.005687903	1.234580771	0.334026935	0.059162401	1.366010768	8.361676545	0.348554267	0.250428753	0.198284895	0.132658361	0.392880042	2.297494488	1.008597868	0.071954149	0.384114201	0.623873868	0.202974621	0.073765058	2.134271675	3.772100652	6.601525928	2.284735756	0.25563506	0.770508231	0.138728929	0.006920702	0.083590565	NA	3.79E-02	NA	3.29E-03	1.49E-03	0.206199547	1.531222065	7.866138094	NA	8.72E-03	0.021390782	0.042948079	0.040868776	4.61E-02	NA	0.03167629	NA	3.006176613
"8B, D1+"	2024	D+	D	8B	4	control	nodirect	0	0	0	w12	-5.77112E-19	3.262416659	0.75553915	5.75519503	6.799119833	10.35099029	2.846443332	0.893171022	0.520592552	0.367783206	0.734086792	5.136235898	2.694048029	0.755988892	1.657081703	1.223961127	2.358506965	1.317500577	40.32972963	24.66436674	8.203658583	43.79243448	5.097985517	1.593627374	0.423450289	0.060382526	0.185073112	2.08E-02	2.62E-02	3.99E-02	0.126660234	1.41E-02	1.168571079	1.69E-02	0.613074325	5.04E-04	6.71E-03	0.019875833	1.831103982	0.135689362	1.360657731	8.15E-03	1.075708054	NA	32.11795836
"8B, E1-"	2024	E-	E	8B	4	control	noindirect	0	0	1	w12	0.01283325	1.469934236	0.539342873	13.77098867	2.702634469	4.887590027	2.874304565	0.457225512	0.16442566	0.210615922	0.159322127	1.44268598	1.447279692	0.508457299	0.913541186	0.507169021	1.35398656	0.663638196	24.29195684	14.73091275	5.581436668	24.02272067	3.269275355	0.64647486	0.289630246	0.016534027	0.101418709	3.48E-03	8.95E-03	2.24E-02	0.120036876	8.35E-03	0.880330412	4.80E-03	0.144037617	NA	3.05E-03	0.010421783	0.782542418	0.078237289	1.118842519	NA	0.196559116	NA	19.80872626
"8B, E1+"	2024	E+	E	8B	4	control	nodirect	0	0	0	w12	0.017665175	2.465495275	4.363709014	13.28262904	5.66310599	6.909233628	3.958985978	0.631822881	0.367537008	0.395474858	0.556230334	3.987920422	2.468410989	0.580729791	1.245358023	4.150993165	2.068635829	0.82295567	51.71521186	21.46961689	8.906654152	36.18126813	4.839937405	2.059486295	0.707210578	0.047966193	0.302544487	8.03E-03	1.13E-02	9.41E-03	4.37E-02	3.90E-03	1.874592128	3.24E-02	0.788035745	NA	3.95E-03	0.027261208	1.456177895	0.111220308	0.626315911	NA	0.714679458	NA	33.1060219
"8B, F1-"	2024	F-	F	8B	4	control	noindirect	0	0	1	w12	-0.028291058	1.356687679	0.209319735	0.592865552	4.640695368	5.945823174	1.863159998	0.284043402	0.170368529	0.213205209	0.255849903	2.028246844	1.136191013	0.393457995	0.613259361	0.392723034	1.400935844	0.501649987	42.83184668	14.36318287	6.278026718	25.90035181	3.762333067	0.828030557	0.198074391	0.020654703	0.098780509	4.31E-03	9.64E-03	1.99E-02	2.27E-02	4.46E-03	1.290913252	2.17E-03	0.064818767	NA	4.53E-03	0.017128366	1.381198413	0.085742466	0.375777427	NA	0.042658778	NA	28.91755605
"8B, F1+"	2024	F+	F	8B	4	control	nodirect	0	0	0	w12	-0.00226929	0.822929295	0.218378385	4.356967251	2.801430038	5.409955441	1.059286586	0.337819514	0.159158966	0.157569418	0.074828609	1.117645248	0.96494299	0.353918922	0.574576763	0.262636736	3.12015029	0.877097665	64.95143252	19.35825402	15.35648775	28.5223	4.742819716	0.527564049	0.201502826	0.027116684	0.101126068	4.94E-03	5.12E-03	1.29E-02	1.38E-02	2.13E-03	1.970338194	9.25E-03	0.166820229	NA	4.84E-03	0.015657387	1.053031432	0.084821732	0.180743351	2.57E-03	0.121760105	NA	38.3663508
"8B, G1-"	2024	G-	G	8B	4	control	noindirect	0	0	1	w12	-0.012162515	3.874087084	1.563455077	22.35991561	8.257898404	10.14869727	3.648283666	1.026372065	0.603475803	0.57637235	0.91783396	7.35089844	3.857883815	0.856118769	1.369953973	2.197275336	3.013411284	0.746853901	66.83940671	24.13326438	11.48857757	43.92743419	4.849392554	1.923567808	0.592546242	0.036562889	0.255013388	9.23E-03	8.06E-03	6.04E-02	8.52E-02	1.96E-02	1.863277068	1.45E-03	0.070547019	NA	7.20E-03	0.028691907	1.826397921	0.103294438	0.438405918	3.00E-03	0.270489521	NA	34.54287555
"8B, G1+"	2024	G+	G	8B	4	control	nodirect	0	0	0	w12	0.00226929	2.640219848	12.46900424	60.76949707	9.531431372	14.48772168	16.33771248	0.95234979	0.523807943	0.630395261	0.368804987	3.831986541	2.982771412	0.635041293	1.679137589	4.612438924	4.813891865	1.622478231	98.41672431	36.81162924	19.29444324	54.07591364	8.481069573	1.36490477	0.660439455	0.028452505	0.257312849	1.54E-02	8.34E-03	7.19E-02	0.10085112	1.13E-02	2.650157338	1.87E-03	0.061812399	NA	1.00E-02	0.024956602	2.182911181	0.172055468	0.587223965	3.85E-03	0.905244695	NA	29.43964818
"8B, H1-"	2024	H-	H	8B	4	control	noindirect	0	0	1	w12	0.040494945	2.919466892	0.675906211	3.623588718	8.626004287	14.06000928	5.003149709	0.771817852	0.383922444	0.478897377	0.47791419	4.255110827	2.645747128	1.170292445	1.348864182	0.749686147	3.047029136	1.267064977	115.0638502	40.3569939	12.57719478	73.62414173	6.846370632	1.102885181	0.443659974	0.038080876	0.203883624	7.43E-03	1.08E-02	0.108569476	5.24E-02	2.41E-02	1.596265136	3.41E-03	0.135060561	NA	1.26E-02	0.011235671	3.610592618	0.168009655	0.582783444	3.42E-03	0.137681391	NA	24.39322342
"8B, H1+"	2024	H+	H	8B	4	control	nodirect	0	0	0	w12	0.0254867	3.868167208	20.19150632	207.4245318	18.43409193	18.61580825	12.04784378	1.73504609	0.824670792	0.745849336	0.583800214	5.267703016	5.54179971	1.197224068	2.929635255	9.638645077	2.870814371	1.68395148	54.71407487	32.6911969	10.74146586	55.06150735	5.005487778	1.418903756	0.878819547	0.051399455	0.322243555	1.30E-02	1.10E-02	7.47E-02	0.2595853	3.00E-02	2.300166396	1.58E-03	0.082709808	4.19E-04	9.89E-03	0.020770055	2.032347296	0.156885186	6.325305253	1.34E-02	1.204811912	NA	17.52017931
"8B, I1-"	2024	I-	I	8B	4	control	noindirect	0	0	1	w12	0.002508584	7.199603553	5.08006611	41.17724082	11.36139083	19.10259016	7.699988996	1.775302915	0.943392634	0.794107507	1.555905156	12.69859942	6.205910583	1.082674637	2.30654322	3.820360226	2.292133076	1.739675441	87.6978583	34.4067951	11.02286512	65.09234899	7.088870444	2.399905578	1.123864215	0.023910534	0.375809872	1.99E-02	2.19E-02	0.101834698	0.204078144	2.83E-02	2.113007883	1.84E-02	0.551840172	NA	7.22E-03	0.036318724	1.993791237	0.181530388	0.925949619	NA	0.650559635	NA	34.52827854
"8B, I1+"	2024	I+	I	8B	4	control	nodirect	0	0	0	w12	0.002041372	7.084029036	21.825001	42.64377998	19.13631193	22.5132369	8.917817671	1.263262341	1.130718168	0.916890486	1.313418694	14.86610463	6.027054499	0.894335973	2.625390287	8.040671054	4.638099024	2.370776675	131.1617495	52.63175531	22.75683921	86.93829729	14.74591854	2.488887441	0.675136734	0.062099165	0.31997239	2.65E-02	3.96E-02	6.47E-02	6.38E-02	1.28E-02	5.869244929	8.09E-02	1.870190403	8.91E-04	1.61E-02	0.033218375	6.883224405	0.359927524	1.973341876	NA	0.932189174	NA	56.40031352
"8B, J1-"	2024	J-	J	8B	4	control	noindirect	0	0	1	w12	-0.022487181	2.187926169	1.680030047	21.9680618	5.793858643	9.069553531	3.17597848	0.768864959	0.328049824	0.437129899	0.343326527	4.798455068	3.373071956	0.705082102	1.185133799	1.209118093	1.735159711	0.742250142	21.2326402	14.34484361	5.885622933	26.72700253	3.09893891	1.372644627	0.390341216	0.033307781	0.203436969	8.19E-03	9.68E-03	4.66E-02	3.77E-02	1.09E-02	0.802871761	1.69E-03	0.080968809	NA	9.49E-03	0.024801441	1.399189041	0.090749475	0.354039854	2.46E-03	0.252306921	NA	10.28010396
"8B, J1+"	2024	J+	J	8B	4	control	nodirect	0	0	0	w12	-0.015297701	3.615474398	1.148268163	14.9727685	12.32764037	18.74791185	6.328386607	1.000620093	0.570826777	0.648689671	0.587469735	5.525793499	3.990073032	0.973098228	2.002048014	1.514578046	2.595979665	1.373997659	50.88281366	28.29798123	9.518014711	52.69430749	6.687951819	1.649150471	0.610752969	0.034675692	0.246151529	6.86E-03	1.13E-02	5.14E-02	4.31E-02	8.21E-03	2.060204699	2.10E-03	0.089166348	NA	9.41E-03	0.019263703	2.778629485	0.150836903	0.339294628	4.23E-03	0.434412274	NA	19.8894435
"8B, K1-"	2024	K-	K	8B	4	control	noindirect	0	0	1	w12	-0.031772238	1.004725456	0.354372898	2.013646031	2.60491608	5.466220062	1.14689578	0.351004299	0.15631205	0.18020537	0.103287511	0.806715924	1.424397861	0.537738819	0.583200957	0.200772171	5.515454076	1.462727724	57.60479092	23.01309035	19.37097959	25.07061306	3.823918175	0.39405979	0.198648955	0.031566302	0.098191914	1.15E-03	1.21E-03	2.58E-02	2.60E-02	2.50E-03	0.473396588	1.87E-03	0.032979111	NA	2.07E-03	0.001884852	0.638520742	0.060154851	0.543033222	2.15E-03	0.080429148	NA	14.39993616
"8B, K1+"	2024	K+	K	8B	4	control	nodirect	0	0	0	w12	-0.00831689	0.683765884	0.29009974	6.570085525	2.047670618	3.657663038	0.804320636	0.295213018	0.116344831	0.158756793	0.083697171	0.660527899	1.176942489	0.433091994	0.434831351	0.321365868	3.684500163	0.983328815	44.69953573	17.20501558	15.2653907	20.14081575	3.261691151	0.258581773	0.130003114	0.013869679	0.060392139	1.99E-03	1.88E-03	3.22E-02	2.15E-02	4.01E-03	0.42895198	1.46E-03	0.028115815	6.38E-05	1.76E-03	0.002284941	0.485421366	0.045592155	0.282745856	1.26E-03	0.112606233	NA	15.56029011
"8B, L1-"	2024	L-	L	8B	4	control	noindirect	0	0	1	w12	-0.013324185	1.672734123	0.43796976	30.74731871	8.077426374	7.572904517	2.498445587	0.579471459	0.255836191	0.317613233	0.223127738	2.423390531	2.29328228	0.576855631	0.90516058	1.318007122	3.526453174	1.178700423	77.91066376	26.61811323	12.07473585	47.55515375	6.34877675	0.711340431	0.240393039	0.018973153	0.131886209	3.18E-03	4.94E-03	3.34E-02	2.57E-02	5.90E-03	2.102460293	2.03E-03	0.073584724	NA	6.59E-03	0.009224291	1.816980967	0.109051338	0.359173741	NA	0.130396627	NA	30.4442886
"8B, L1+"	2024	L+	L	8B	4	control	nodirect	0	0	0	w12	-0.038990685	1.742018969	0.96835305	17.34362679	4.448962833	6.470678176	1.988331582	0.58367619	0.318732452	0.315504361	0.390943176	3.025553575	1.852092354	0.498328261	0.944006424	0.996284231	2.097330433	0.603208458	53.92990479	21.43236028	9.44816736	35.37272849	4.701857274	0.950061503	0.274577567	0.015341334	0.135180205	1.14E-02	1.78E-02	2.07E-02	2.85E-02	4.42E-03	2.334473687	2.73E-02	0.83190404	NA	4.45E-03	0.00787645	1.670293935	0.103871136	0.655505238	NA	0.249295734	NA	27.85871362
"8B, M1-"	2024	M-	M	8B	4	control	noindirect	0	0	1	w12	-0.005073648	1.823991751	8.136144708	13.47258836	7.272390337	8.782866279	5.991877374	0.458019761	0.334766367	0.319323173	0.27250447	2.521248141	1.646820172	0.415487059	0.947427907	3.601895614	2.434915191	1.226909442	73.74609186	26.75433694	12.20507858	39.59035418	6.421569875	1.27365151	0.447968589	0.049074004	0.237774256	7.08E-03	6.63E-03	2.68E-02	1.78E-02	5.56E-03	2.90255959	3.08E-03	0.071244871	NA	9.50E-03	0.00811543	3.353844945	0.15719343	0.553942595	NA	0.407048943	NA	31.96237779
"8B, M1+"	2024	M+	M	8B	4	control	nodirect	0	0	0	w12	0.018575204	2.616994948	0.417387905	13.56351616	5.065681272	7.36191537	2.320795037	0.648606283	0.366738043	0.303748202	0.456712263	4.039259355	2.434280516	0.713819503	1.240752531	1.223443292	2.856270565	0.927885407	55.17442988	26.57599836	10.81523505	42.69670632	4.833085334	1.593672779	0.486974847	0.02656094	0.243471229	1.17E-02	1.99E-02	2.18E-02	6.11E-02	6.31E-03	1.579961947	1.61E-02	0.70924525	7.02E-04	9.39E-03	0.036671499	1.358494995	0.117131058	1.763323648	NA	0.209405994	NA	27.02198754
"8B, N1-"	2024	N-	N	8B	4	control	noindirect	0	0	1	w12	-0.001642687	1.352500051	0.301075559	1.834128495	4.224014117	7.904446303	1.824628498	0.347254929	0.217350024	0.264926464	0.20522958	1.479010178	1.308624346	0.370217492	0.761138505	0.334620051	2.718576129	1.008355552	70.74171315	23.88208706	12.22425711	37.20411919	5.298327231	0.618700101	0.217914174	0.020234231	0.140714718	6.61E-03	4.42E-03	1.56E-02	1.48E-02	3.25E-03	1.671663431	2.61E-03	0.069903676	1.82E-04	4.86E-03	0.009178195	1.935349254	0.107970374	0.320436372	6.35E-04	0.083797761	NA	30.2832619
"8B, N1+"	2024	N+	N	8B	4	control	nodirect	0	0	0	w12	-0.025622367	0.331032392	0.038907145	0.122548561	0.595027048	0.821776561	0.261299262	0.060072207	0.044152138	0.040000908	0.065506945	0.409656578	0.229879953	0.056664415	0.127069666	0.10854673	0.298506428	0.118673514	6.882841151	2.542888438	1.203977781	4.402064984	0.636668492	0.226351877	0.062963992	0.004287352	0.029495564	8.33E-04	2.74E-03	1.89E-03	2.50E-03	4.69E-04	0.269965315	1.56E-03	0.043117786	NA	8.82E-04	0.004912169	0.201212355	0.014254208	4.28E-02	3.57E-04	0.017357115	NA	3.72243536
"8B, O1-"	2024	O-	O	8B	4	control	noindirect	0	0	1	w12	-0.01481205	1.292473238	2.683687792	20.25603723	4.579379208	6.248199682	2.244614854	0.870685102	0.323392397	0.259241353	0.191076118	1.340318203	1.807564833	0.854320199	1.569942743	0.927389686	3.17892739	1.170831066	45.51855893	24.47596166	11.61587925	36.6300041	5.565235885	0.429211731	0.303762387	0.02455383	0.149697627	3.70E-03	3.66E-03	5.29E-02	8.50E-02	1.20E-02	1.329910248	3.23E-03	0.063478222	NA	5.36E-03	0.002046341	1.948003723	0.099900951	0.922744535	3.24E-03	0.303699858	NA	20.98416846
"8B, O1+"	2024	O+	O	8B	4	control	nodirect	0	0	0	w12	-0.006003265	0.955962584	1.760075135	26.46114512	3.006785029	4.156300499	2.106686173	0.81368988	0.178554589	0.19103404	0.128449399	0.894675524	1.61971045	0.754202142	1.416395973	0.934679408	2.458665127	0.727237356	26.55482495	17.60516863	9.441380352	27.86818623	4.419281405	0.34976215	0.275853842	0.01585788	0.085447543	2.97E-03	2.85E-03	8.16E-02	0.109697446	1.68E-02	0.700361225	2.28E-03	0.05593023	NA	2.62E-03	0.002165068	1.056272523	0.051130842	0.790424144	2.19E-03	0.199274362	NA	12.18184068
"8B, P1-"	2024	P-	P	8B	4	control	noindirect	0	0	1	w12	-0.049611446	1.278313348	0.455238375	4.997156586	2.966796758	5.876025077	1.321374969	0.48843574	0.184698891	0.203113994	0.13451661	0.845388403	1.008562459	0.505926572	0.805448575	0.280025459	2.474543013	0.829092929	36.70252456	17.63777021	5.201678869	28.58422332	3.226475805	0.506346367	0.238917887	0.019099431	0.091072926	6.35E-03	1.74E-03	1.99E-02	0.111689554	5.21E-03	0.586212091	1.88E-03	0.049427349	NA	2.73E-03	0.006339188	0.960392292	0.060825694	2.981809308	9.91E-04	0.161263554	NA	15.88150681
"8B, P1+"	2024	P+	P	8B	4	control	nodirect	0	0	0	w12	-0.018476885	1.292060843	0.685557715	3.492245673	2.895549052	5.109059467	1.453021351	0.492668692	0.20611844	0.293697808	0.161821013	1.250324679	1.408642771	0.543140486	0.794935793	0.223138081	2.522719945	0.895811895	29.86038169	19.28666285	5.157501951	29.72311109	3.03514001	0.656798259	0.421738521	0.031907777	0.132856833	2.27E-03	2.04E-03	2.06E-02	9.50E-02	7.14E-03	0.372098843	2.01E-03	0.068991158	NA	3.38E-03	0.001693705	0.690553331	0.049531084	2.312536623	NA	0.149157822	NA	12.16719607
"8B, Q1-"	2024	Q-	Q	8B	4	control	noindirect	0	0	1	w12	-0.016470134	0.672102573	0.876574915	4.343712363	2.092986428	4.085615438	1.026289768	0.215538885	0.116213267	0.163828611	0.09134967	0.56095096	0.79584763	0.39020933	0.430687338	0.586821151	1.908674324	0.726138872	49.3495273	16.45388731	9.642898361	22.59556501	2.791494557	0.305181555	0.141118935	0.017907419	0.10389069	2.17E-03	1.48E-03	1.64E-02	2.15E-02	2.17E-03	0.507414274	1.22E-03	0.033592648	NA	3.00E-03	0.001343746	0.969578076	0.060543064	0.247072476	1.13E-03	0.096016526	NA	20.56994945
"8B, Q1+"	2024	Q+	Q	8B	4	control	nodirect	0	0	0	w12	-0.006371702	1.158511564	0.42983667	5.649951513	3.818886258	7.134507014	1.547993972	0.51503285	0.21935798	0.323251969	0.136217107	1.016119112	1.759817327	0.885506415	0.895755832	0.287347475	4.008215048	1.424432375	88.64719511	29.58661757	17.87330744	39.79975293	4.831673358	0.398266624	0.258100825	0.034984779	0.172115036	1.91E-03	1.26E-03	3.70E-02	5.13E-02	2.59E-03	0.688484499	1.49E-03	0.049214935	NA	4.61E-03	0.002343464	1.613352254	0.110822084	0.832362181	1.68E-03	0.091011185	NA	17.20883872
"8B, R1-"	2024	R-	R	8B	4	control	noindirect	0	0	1	w12	0	1.207884848	4.233172656	16.51995436	3.399133949	5.136830359	2.991937704	0.35546988	0.199216569	0.194818633	0.198923386	1.609759218	1.220991136	0.35526769	0.76795347	1.490948941	1.446233049	0.684604071	47.12347136	18.96099938	6.598567887	31.05896353	3.984386853	0.550250855	0.22469154	0.020510323	0.102874665	4.73E-03	6.87E-03	1.39E-02	3.31E-02	4.63E-03	1.388806012	2.43E-03	0.055488141	3.44E-04	5.19E-03	0.010111708	1.731790645	0.088602676	0.62622112	2.76E-03	0.801504811	NA	34.01153765
"8B, R1+"	2024	R+	R	8B	4	control	nodirect	0	0	0	w12	-0.008492261	1.91081373	1.428018432	24.72677113	6.457223623	9.893379834	3.701236233	0.734083425	0.325798686	0.483866254	0.54108633	3.965275909	3.793923109	0.981329799	1.250312392	1.353463511	3.185377132	1.003927729	65.8577419	26.73459648	11.99773715	45.5664894	4.281151401	1.847312754	0.626271492	0.034607438	0.262581716	1.76E-02	1.04E-02	3.66E-02	8.70E-02	7.18E-03	0.980054027	2.33E-03	0.095847472	NA	8.71E-03	0.022673669	0.891459924	0.086052119	2.595246885	NA	0.240043795	NA	34.995806
"8B, S1-"	2024	S-	S	8B	4	control	noindirect	0	0	1	w12	0	3.208675292	1.003200675	16.77121057	5.514216028	9.034205028	2.558360153	0.762319742	0.444165843	0.310611327	0.848907436	4.041725484	2.50954831	0.777364716	1.478180467	1.415506246	2.194428091	0.9756785	50.22483948	22.12760554	10.00933715	36.49848067	4.718587909	1.31296546	0.333581045	0.036449088	0.211570115	1.89E-02	2.32E-02	1.90E-02	4.08E-02	5.28E-03	1.241459609	2.58E-02	0.753706449	NA	9.01E-03	0.029639202	1.315841819	0.14619092	1.1226501	NA	0.30072529	NA	29.94265913
"8B, S1+"	2024	S+	S	8B	4	control	nodirect	0	0	0	w12	-0.031563565	4.16798084	1.102191921	18.13731922	11.85391444	12.13045882	3.902691914	0.871305408	0.552125099	0.696678365	0.756752412	6.221589838	3.75100413	1.087293246	1.78974743	1.811149966	2.630154877	0.947487982	60.00013126	26.47591415	9.083390578	47.79946461	4.762220071	1.323022653	0.633841423	0.021252822	0.274852544	2.23E-02	2.02E-02	4.47E-02	0.115227464	9.87E-03	1.858100678	1.50E-02	0.615830948	NA	1.22E-02	0.028544243	1.762259468	0.13675497	2.3601712	NA	0.597450957	NA	38.71677461
"8B, T1-"	2024	T-	T	8B	4	control	noindirect	0	0	1	w12	-0.001161671	2.766140194	0.747206843	9.474967514	6.962883018	10.93177489	3.822201056	0.703797202	0.384260595	0.411935362	0.637995525	2.896928043	2.087017353	0.717738929	1.390696153	0.986605809	2.092380431	1.026311962	66.04741262	26.65095664	9.674455518	45.94238701	5.324507009	1.820778055	0.365585365	0.046236719	0.215302394	1.69E-02	1.99E-02	4.72E-02	6.35E-02	1.20E-02	2.786755494	1.85E-02	0.462024648	NA	8.95E-03	0.02999711	1.928446348	0.132784652	1.136732248	NA	0.652455991	NA	36.74765892
"8B, T1+"	2024	T+	T	8B	4	control	nodirect	0	0	0	w12	0	1.489987142	0.601936217	16.44409451	4.619640544	5.923391455	2.548751159	0.605248332	0.267690018	0.29231463	0.237921847	1.984178626	1.702329208	0.781961337	0.91402339	0.728893823	2.465892578	0.959247804	59.36949518	21.75478384	12.10696281	30.8016887	3.968081115	1.174082282	0.291321475	0.024293608	0.169406511	1.06E-02	1.39E-02	4.36E-02	4.42E-02	8.18E-03	0.935342707	6.97E-03	0.173161671	NA	6.64E-03	0.009221629	0.824978207	0.091094185	0.77526215	1.05E-02	0.196279884	NA	30.74350618
